"Search Terms Report Jun 20 2012 - Jun 7 2013 (Jun 20, 2012-Jun 7, 2013)"
Match type	Search term	Added/Excluded	Campaign	Ad group	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Conv. (1-per-click)
broad (session-based)	designing membership cards	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.02	2.02	3.0	0
broad (session-based)	membership template code	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.54	2.54	3.0	0
broad (session-based)	how make a paid website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.79	1.79	8.0	0
broad (session-based)	50000 member site hosting	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.44	3.44	6.0	0
broad (session-based)	regal membership card site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.58	2.58	1.0	0
broad (session-based)	create mobile membership	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.53	3.53	1.0	0
broad (session-based)	membership online	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.10	3.10	3.0	0
broad (session-based)	kids free membership	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.88	1.88	1.0	0
broad (session-based)	create websites online	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	10.24	10.24	1.0	0
broad (session-based)	bunnings website	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.01	3.01	3.0	0
broad (session-based)	open source membership management	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.32	2.32	8.0	0
broad (session-based)	free website hosting member login	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.86	2.86	2.0	0
broad (session-based)	social membership for your website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	2.70	2.70	3.5	0
broad (session-based)	awesome modern membership script	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.25	2.25	3.0	0
broad (session-based)	membership	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.67	2.67	1.0	0
broad (session-based)	cheap membership sites	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.97	2.97	3.0	0
broad (session-based)	create own website with a blog	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	12	8.33%	2.79	2.79	2.3	0
broad (session-based)	create a facebook style website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.28	2.28	1.0	0
broad (session-based)	membership gateway	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.81	1.81	2.0	0
broad (session-based)	cost to develop subscribtion	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.24	2.24	3.0	0
broad (session-based)	free online membership games	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.77	1.77	3.0	0
broad (session-based)	create website to upload videos	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.71	2.71	2.0	0
broad (session-based)	php script	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	3.40	3.40	2.0	0
broad (session-based)	need a login membership database script	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.26	2.26	3.0	0
broad (session-based)	subscription only website php	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.72	1.72	2.0	0
broad (session-based)	free domain name websites	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.94	1.94	10.0	0
broad (session-based)	website membership area	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	1.69	1.69	3.5	0
broad (session-based)	wordpress review sites 2012	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	6.65	6.65	1.0	0
broad (session-based)	free embedabble membership widget for my website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.92	2.92	3.0	0
broad (session-based)	moshi member code site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	3.05	3.05	1.5	0
broad (session-based)	fun websites for kids	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	4.62	4.62	1.0	0
broad (session-based)	how to create a paywall for your site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	3.29	3.29	1.0	0
broad (session-based)	join free sites	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.31	2.31	1.0	0
broad (session-based)	how to create a secure site area	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	0.94	0.94	2.0	0
broad (session-based)	free membership animal jam	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.43	2.43	2.0	0
broad (session-based)	how to create a facebook type website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.04	2.04	1.0	0
broad (session-based)	all in one membership website	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.51	2.51	8.0	0
broad (session-based)	download movies free without membership	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.56	2.56	8.0	0
broad (session-based)	wordpress optimize press theme	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	8.18	8.18	1.0	0
broad (session-based)	how to create a members only website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.69	3.69	2.0	0
broad (session-based)	website with membership and user login	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.14	2.14	4.0	0
broad (session-based)	wordpress club dues	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	4.75	4.75	1.0	0
broad (session-based)	top 5 websites membership	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.97	1.97	2.0	0
broad (session-based)	free membership website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	12	8.33%	2.11	2.11	1.1	0
broad (session-based)	how start a membership based learning website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.60	3.60	3.0	0
broad (session-based)	free user management software	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	12.35	12.35	3.0	0
broad (session-based)	site subscription	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.62	2.62	4.0	0
broad (session-based)	caravan club membership	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	2.26	2.26	2.0	0
broad (session-based)	subscription website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	2	4	50.00%	2.97	5.94	4.8	0
broad (session-based)	free online community website builder	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	2.57	2.57	2.0	0
broad (session-based)	bm trada website	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.72	2.72	1.0	0
broad (session-based)	membership login software	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	3.43	3.43	2.0	0
broad (session-based)	create group website with wordpress	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	5.00	5.00	2.0	0
broad (session-based)	designing a membership website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	6.49	6.49	3.0	0
broad (session-based)	php clone scripts	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.52	2.52	2.0	0
broad (session-based)	fun membership games girls	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.95	2.95	1.0	0
broad (session-based)	facebook membership directory	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	6.67	6.67	1.0	0
broad (session-based)	online club software	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.97	2.97	9.0	0
broad (session-based)	movies membership online	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	4.24	4.24	5.0	0
broad (session-based)	wordpress theme for video site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.36	3.36	3.0	0
broad (session-based)	band website membership system	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.20	3.20	6.0	0
broad (session-based)	hosted membership website	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.84	1.84	7.0	0
broad (session-based)	start a group online	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.14	3.14	3.0	0
broad (session-based)	how to start online membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.91	1.91	10.0	0
broad (session-based)	websites	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	6.48	6.48	6.0	0
broad (session-based)	membership website training	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.99	1.99	4.0	0
broad (session-based)	paying membership script	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	1.20	1.20	5.3	0
broad (session-based)	club penguin member maker v5	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.90	1.90	1.0	0
broad (session-based)	membership login script	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.99	1.99	2.0	0
broad (session-based)	affiliate membership script	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.75	2.75	7.0	0
broad (session-based)	word press wish list	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	5.32	5.32	3.0	0
phrase	cheap membership site software	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.43	2.43	5.0	0
phrase	membership site to echart tolle	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	2	3	66.67%	5.20	10.39	1.0	1
phrase	sample wordpress membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	2.97	2.97	4.7	0
phrase	membership site with xsitepro	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.94	1.94	4.0	0
phrase	membership software on salesforce com	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	7.60	7.60	11.0	0
phrase	mini membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	2.28	2.28	2.7	0
phrase	php membership script paypal	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	5	20.00%	3.81	3.81	1.0	0
phrase	membership site for newbies	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.99	1.99	2.0	0
phrase	top membership sites online	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	2.56	2.56	3.0	0
phrase	membership site reviews	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	6	16.67%	4.72	4.72	2.0	0
phrase	volunteer membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.17	3.17	1.0	0
phrase	free membership site builder	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	4	15	26.67%	1.77	7.07	2.5	0
phrase	woothemes membership site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.77	3.77	1.0	0
phrase	personal development audio membership site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	2.39	2.39	3.0	0
phrase	information membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.00	3.00	1.0	0
phrase	dfy unique membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.64	2.64	2.0	0
phrase	ios app platform membership site content	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.45	2.45	5.0	0
phrase	can weebly create membership sites	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	4.41	4.41	1.0	0
phrase	making a membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	3.41	3.41	1.0	0
phrase	travel tourism membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	4.27	4.27	1.0	0
phrase	how to create a membership site wordpress	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.43	1.43	1.0	0
phrase	online membership site templates	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	2	1	200.00%	3.17	6.34	2.0	0
phrase	membership site hosts	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.43	3.43	3.0	0
phrase	instant membership site	Added	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.47	2.47	2.0	1
phrase	membership site pastors	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	4	25.00%	3.36	3.36	1.0	0
phrase	how to start your own membership site and go from zero to 10000 paying members in three months	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	2.47	2.47	1.0	0
phrase	can you make money off of a membership site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.31	2.31	5.0	0
phrase	financial domination membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	2.10	2.10	2.7	0
phrase	tumblr membership site	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	2	3	66.67%	4.02	8.05	1.0	0
phrase	membership site spruz	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.50	2.50	1.0	0
phrase	how to create a wordpress membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	3	33.33%	3.11	3.11	3.0	0
phrase	membership site for non profits	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.39	2.39	8.0	0
phrase	wii membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	2	4	50.00%	3.82	7.64	1.5	0
phrase	ebook membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	13	7.69%	1.45	1.45	3.7	0
phrase	host membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	4.45	4.45	1.0	0
phrase	dan kennedy membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	5.03	5.03	2.0	0
phrase	free easiest way to create a membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	1.46	1.46	2.0	0
phrase	instant membership site creator review	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	2	50.00%	0.97	0.97	3.5	0
phrase	buy website membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.38	3.38	1.0	0
phrase	best way to promote a membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.28	2.28	1.0	0
phrase	launch my membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.50	2.50	1.0	0
phrase	how to start a membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	7	67	10.45%	2.59	18.12	2.2	0
phrase	create a job board membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	6	16.67%	4.94	4.94	2.0	0
phrase	paid membership site maker	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	3.19	3.19	4.0	0
phrase	full stuck membership site	None	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	12.07	12.07	1.0	0
phrase	subscription & membership site benchmark report 2010 edition	Excluded	1 - SEM - Direct Response - Home Page	16 - Membership Site	1	1	100.00%	2.63	2.63	2.0	0
